3.094652868652368e-10, 1790.4208368812606
3.2615848295571417e-10, 1780.163250860208
3.4258742248366913e-10, 1766.5843662168063
3.590250507587912e-10, 1754.0325771327832
3.759575992924159e-10, 1742.1591932809827
3.9200107728051945e-10, 1729.9372646679346
4.0822606045273913e-10, 1717.6816435782118
4.232111873653446e-10, 1705.853349018954
4.407279616582462e-10, 1693.6291286439193
4.591766290004891e-10, 1680.9676684549395
4.781820182976163e-10, 1668.714901975643
4.957350824590974e-10, 1656.8466428704185
5.162536316084435e-10, 1644.6966423664646
5.37621446573529e-10, 1632.301145365859
5.573564081262238e-10, 1620.4728508066012
5.804254731540848e-10, 1609.0564851821762
6.047218133066232e-10, 1597.768092608191
6.300351869494391e-10, 1586.5168099697455
6.569210795941895e-10, 1574.9950221405595
6.879031741290439e-10, 1562.8900104410948
7.203464642497663e-10, 1550.5122407154076
7.516731613271053e-10, 1538.5170800478595
7.87124008722554e-10, 1526.4423747957524
8.242468096288068e-10, 1514.0689345625453
8.600919638756586e-10, 1502.0391379551593
8.868778909735275e-10, 614.5828049421104
8.999529047810094e-10, 1490.3181259992966
9.112705596985811e-10, 1024.3776992637777
9.150916701643626e-10, 598.5088583121667
9.112705596985811e-10, 1039.2639375731871
9.186404609349651e-10, 1050.2161103826984
9.274272267487116e-10, 629.6714487512193
9.198521067287836e-10, 1062.280988998844
9.274272267487116e-10, 1076.2910692271016
9.334228441434138e-10, 1090.6840340266558
9.390903940741764e-10, 1478.14978563256
9.408591558214e-10, 584.2287915462616
9.361609231012713e-10, 1103.461547104962
9.54248432542686e-10, 1009.681486315205
9.631663125322687e-10, 1115.0308670025495
9.731467977366437e-10, 572.8739895669675
9.719259532197612e-10, 641.6029396399672
9.826125152835175e-10, 1466.4980455563725
9.945214234260718e-10, 996.5633138323506
9.976226199352905e-10, 1128.17048308825
1.0196132900787622e-9, 561.9550029181721
1.0185597654424843e-9, 653.0798338183454
1.0245441647287111e-9, 1454.9589397572672
1.0305637244797747e-9, 984.8687188450538
1.0275495366632428e-9, 1140.560417137298
1.0580924216020826e-9, 1152.062697885216
1.0698656724371974e-9, 663.7533228821297
1.0679122291351766e-9, 973.4272326488787
1.0682651901464744e-9, 1443.479209855027
1.0737026423201028e-9, 549.7972323783523
1.086356472732348e-9, 1163.3025851495154
1.1096103508331652e-9, 961.1968705362602
1.1186473351826147e-9, 1431.0862869056612
1.1216300394848168e-9, 1174.9919763052071
1.1283001286391492e-9, 535.3699989898374
1.1334106286034574e-9, 673.7852005275588
1.1462883778463486e-9, 520.2863620627014
1.1552769597936299e-9, 948.9472008767592
1.1518980113072636e-9, 1186.8497763694759
1.159118418476604e-9, 468.14730746411686
1.1602332603787926e-9, 488.5082102074419
1.165473391969258e-9, 505.83162983710315
1.168892162133832e-9, 1417.5217620580231
1.1805911703418605e-9, 452.33358690815965
1.1792087615871352e-9, 806.3088229319985
1.1769083432293558e-9, 832.847380601671
1.18336085162305e-9, 934.6711661104622
1.1886212649967789e-9, 789.6036600186409
1.1861370306102974e-9, 1198.6464626060144
1.1952585320386742e-9, 849.4560000137262
1.1937415755897834e-9, 1403.144350717403
1.2066231714515899e-9, 438.8500819596512
1.1976076675382773e-9, 682.4591794003323
1.2026751864810425e-9, 922.7043630223075
1.205536185440816e-9, 1210.566433411626
1.1861370306102974e-9, 497.7362660804928
1.216201114995303e-9, 864.8345774919989
1.2249765761954007e-9, 774.9796465113252
1.225252611546429e-9, 1389.1905148075973
1.2318961527319388e-9, 908.9707174484055
1.2357881746350863e-9, 878.7541297665045
1.2406239091379945e-9, 1223.345561219062
1.2532855615506917e-9, 427.9549232173076
1.2576984820290527e-9, 895.3604885577778
1.2540199715678758e-9, 1374.8316167558623
1.2650879059524229e-9, 763.0570114026493
1.2793725386053216e-9, 693.4345740331438
1.2778566385086706e-9, 1236.6263449989492
1.2837519668949575e-9, 1361.1685256703424
1.2687988828123336e-9, 888.3572468482174
1.298881276482362e-9, 751.8491361433514
1.3090664105368363e-9, 1248.4075500199544
1.3196704394653966e-9, 417.74928610804056
1.3086404397208628e-9, 705.8503339620341
1.3110431785513253e-9, 1347.9724472777577
1.3193314109790852e-9, 720.1577759788274
1.329676904078726e-9, 733.6141009992557
1.3291206303234681e-9, 743.4895046639534
1.3401035210162318e-9, 1259.5957457679808
1.345650609158441e-9, 1333.9386822760189
1.3718765011345979e-9, 1270.610761816819
1.3787971960306865e-9, 1319.5252871161476
1.392455875878053e-9, 406.2548771646308
1.4044027978809484e-9, 1281.669072790454
1.4095229565728276e-9, 1306.3314601697475
1.4368072771846275e-9, 1293.7238349451084
1.4905871949134551e-9, 394.5746936348189
1.5898026824795332e-9, 386.2400270211481
1.6956220862784662e-9, 377.90536040747713
1.8084849718526957e-9, 369.14561635034363
1.928860162818098e-9, 359.77187154154194
2.0572476883206777e-9, 350.3508959056888
2.1941808601186376e-9, 341.02438192393845
2.3402284879177395e-9, 332.8786386184732
2.488696961453236e-9, 324.4526590725029
2.6383892043273004e-9, 315.8938775539999
2.757369350263196e-9, 302.8558011314984
2.847658220613539e-9, 293.9147806619676
