3.075755485502508e-10, 1797.7215793868543
3.3893817128820615e-10, 1775.5487295717523
3.787156506866603e-10, 1741.0145532625552
4.2316137934509067e-10, 1713.9061195276154
4.794274447902981e-10, 1671.9611117738277
5.662549978603221e-10, 1622.6350948347847
7.899331896869449e-10, 1526.4583084814506
1.0000000000000081e-9, 1469.7811046164857
1.1648367400451327e-9, 1427.8659191220324
1.3197203930613797e-9, 1351.2674460217104
1.4542886089103382e-9, 1301.8668734343312
1.214331747593799e-9, 1219.9898604318262
1.01396764313453e-9, 1138.112847429321
9.59240950714884e-10, 1110.825480138375
9.201432015283907e-10, 1073.6520338780865
9.074680121782867e-10, 1026.6074197781222
1.0281303813237854e-9, 992.088154598592
1.1648367400451327e-9, 952.6183943695571
1.2312931000911093e-9, 913.0740784921863
1.265929844518013e-9, 895.7771680782533
1.214331747593799e-9, 863.5542168674697
1.1811067639400678e-9, 843.7224144101156
1.1811067639400678e-9, 816.4946916378383
1.1811067639400678e-9, 796.6927114398185
1.265929844518013e-9, 767.0642967911245
1.3381537765490174e-9, 747.3219611117735
1.3197203930613797e-9, 729.9803173088391
1.3015409337734597e-9, 702.7376834068947
1.132965975137646e-9, 677.836096862698
1.0424909395858801e-9, 665.3703924609326
8.826390394279233e-10, 620.6370034593818
9.59240950714884e-10, 581.1225098413454
1.1173591019485148e-9, 544.1578193963971
1.1811067639400678e-9, 507.0887510437788
1.1648367400451327e-9, 469.94512704282454
1.214331747593799e-9, 442.7621376595488
1.3950131878249675e-9, 410.7330311344385
1.7416619158620826e-9, 381.2686389120837
2.174449858709842e-9, 351.8042466897289
2.604129939313919e-9, 327.24561612787755
2.8301354995487524e-9, 300.1073601336034
