1.7355479611367595e-12, 1799.513381995134
1.7927557609349762e-12, 1770.3163017031632
1.9759440716631398e-12, 1692.4574209245745
2.108354629886178e-12, 1636.4963503649635
2.249638190225202e-12, 1612.1654501216547
1.9128906344201185e-12, 1556.2043795620439
1.851849266245833e-12, 1475.9124087591242
1.7355479611367595e-12, 1424.8175182481752
1.0329623848370984e-12, 1376.155717761557
5.578004666282449e-13, 1322.6277372262773
4.165990831887127e-13, 1293.4306569343064
4.165990831887127e-13, 1264.2335766423357
3.7797649088223753e-13, 1196.1070559610705
4.743035093930048e-13, 1174.2092457420922
7.230276894396106e-13, 1135.2798053527981
9.680894625777795e-13, 1106.0827250608272
5.22769039696382e-13, 1069.5863746958635
2.7328746886507513e-13, 1028.2238442822386
4.445159245362483e-13, 1006.3260340632602
9.371972075541303e-13, 964.9635036496348
4.303311824915579e-12, 894.4038929440388
7.969084845396898e-12, 855.4744525547444
1.1760411963683259e-11, 821.4111922141118
1.7355479611367523e-11, 780.0486618004865
2.4003893439847445e-11, 745.985401459854
2.91600814281439e-11, 707.0559610705594
3.429345704895215e-11, 680.2919708029195
3.6591505792521735e-11, 634.0632603406325
3.904354974340707e-11, 604.8661800486616
4.4451592453624646e-11, 536.7396593673964
5.0608719869196816e-11, 485.64476885644746
5.951793946163969e-11, 444.2822384428221
8.231764886870326e-11, 388.3211678832114
1.176041196368326e-10, 344.52554744525526
1.574646595684257e-10, 308.02919708029174
1.792755760934969e-10, 295.8637469586372
